Periode,Anciennete,Montant_Mensuel,Support_Appels,Contrat,Churn
2,10,39.44,2.0,1 an,0
14,13,65.54,4.0,Mensuel,1
5,61,66.76,1.0,2 ans,0
13,33,75.71,1.0,Mensuel,0
14,26,50.12,3.0,Mensuel,1
16,30,,1.0,1 an,0
10,69,88.91,1.0,Mensuel,0
10,35,85.4,1.0,2 ans,0
17,34,92.21,4.0,Mensuel,1
18,66,62.0,2.0,1 an,0
20,3,58.08,5.0,Mensuel,1
9,34,57.07,2.0,Mensuel,1
11,54,120.12,,Mensuel,1
8,37,61.34,0.0,Mensuel,1
13,62,84.82,3.0,1 an,0
4,63,73.23,1.0,Mensuel,0
11,24,112.3,3.0,Mensuel,1
5,59,57.9,0.0,1 an,0
13,18,66.72,0.0,Mensuel,0
21,18,113.35,1.0,1 an,0
24,70,39.71,2.0,1 an,0
11,1,,1.0,Mensuel,0
2,26,60.25,1.0,2 ans,0
6,45,121.16,2.0,Mensuel,1
3,30,92.94,2.0,1 an,0
19,60,,1.0,Mensuel,0
24,18,,0.0,1 an,1
14,40,95.42,,1 an,0
5,9,77.42,1.0,1 an,0
1,15,43.61,2.0,2 ans,0
24,13,38.42,,Mensuel,0
8,53,85.36,0.0,2 ans,0
3,15,64.55,2.0,1 an,0
5,48,108.01,4.0,2 ans,0
7,25,47.44,3.0,2 ans,1
16,41,89.21,1.0,2 ans,0
22,63,48.98,1.0,Mensuel,1
7,62,85.81,0.0,2 ans,0
17,1,26.56,2.0,1 an,0
2,56,59.43,0.0,1 an,0
1,68,37.27,2.0,Mensuel,0
2,48,80.94,2.0,2 ans,0
23,14,,2.0,Mensuel,1
14,48,102.64,,Mensuel,0
20,46,34.06,2.0,Mensuel,0
1,48,75.62,2.0,Mensuel,1
1,31,79.37,2.0,1 an,0
21,38,24.14,1.0,Mensuel,1
3,47,23.8,2.0,1 an,0
4,33,51.49,,2 ans,0
13,55,85.13,2.0,Mensuel,1
15,51,123.34,2.0,1 an,0
6,22,,,Mensuel,1
11,44,94.24,0.0,2 ans,0
17,54,95.48,3.0,2 ans,0
11,35,90.73,0.0,Mensuel,0
10,51,74.42,0.0,1 an,0
2,9,,1.0,1 an,0
11,28,73.23,0.0,1 an,0
20,50,112.41,5.0,1 an,0
16,64,49.27,,Mensuel,0
22,46,109.82,3.0,Mensuel,1
4,48,,0.0,Mensuel,0
1,25,111.01,1.0,1 an,0
14,50,53.26,0.0,2 ans,0
5,26,106.44,2.0,Mensuel,0
15,4,31.32,1.0,1 an,0
22,18,95.78,3.0,Mensuel,1
9,44,56.1,4.0,2 ans,0
14,69,90.72,0.0,1 an,0
17,36,,1.0,Mensuel,1
4,62,,2.0,Mensuel,1
22,56,47.07,3.0,Mensuel,0
5,40,24.66,0.0,2 ans,0
20,58,67.91,0.0,Mensuel,1
16,29,110.79,1.0,Mensuel,0
4,32,95.02,1.0,1 an,0
18,53,106.2,1.0,Mensuel,1
5,46,,2.0,1 an,0
15,38,60.68,2.0,Mensuel,0
24,31,77.66,0.0,Mensuel,1
23,70,77.62,0.0,1 an,0
21,5,34.04,3.0,1 an,0
12,4,83.63,0.0,2 ans,0
14,35,97.22,2.0,2 ans,0
8,3,83.56,0.0,Mensuel,1
23,25,103.64,3.0,Mensuel,0
12,41,33.41,1.0,1 an,0
19,29,103.66,1.0,2 ans,0
9,15,42.23,0.0,1 an,0
18,21,115.64,,Mensuel,1
6,43,45.46,1.0,1 an,0
18,68,74.31,2.0,1 an,0
2,56,69.03,0.0,2 ans,0
3,39,47.29,3.0,2 ans,0
9,10,58.12,0.0,Mensuel,0
12,18,40.4,1.0,Mensuel,1
18,32,82.7,1.0,Mensuel,0
9,18,115.17,0.0,Mensuel,0
1,49,51.66,1.0,2 ans,0
8,26,72.96,3.0,1 an,0
11,60,,2.0,Mensuel,1
14,20,68.94,1.0,Mensuel,1
16,36,109.85,1.0,1 an,0
6,51,66.04,3.0,1 an,0
15,15,67.92,2.0,Mensuel,0
16,55,38.05,2.0,2 ans,0
19,42,35.04,1.0,Mensuel,1
13,46,85.38,1.0,Mensuel,1
20,33,111.22,1.0,Mensuel,1
6,67,,4.0,1 an,0
18,55,119.21,0.0,1 an,0
2,14,56.13,1.0,2 ans,0
3,40,63.07,,Mensuel,1
21,65,118.96,3.0,2 ans,0
12,20,,4.0,1 an,0
15,39,,,Mensuel,0
15,54,,3.0,Mensuel,0
17,20,39.78,1.0,Mensuel,1
6,37,48.18,2.0,2 ans,0
5,40,99.77,0.0,Mensuel,0
2,13,52.69,1.0,1 an,0
21,13,97.23,1.0,1 an,0
6,40,40.38,0.0,2 ans,0
14,13,71.69,0.0,1 an,0
11,68,57.61,0.0,1 an,0
4,38,71.28,4.0,Mensuel,1
10,51,80.01,3.0,2 ans,0
2,29,119.61,1.0,Mensuel,1
5,22,111.9,0.0,Mensuel,1
4,35,90.76,1.0,2 ans,0
20,51,38.3,1.0,Mensuel,1
14,29,118.23,,Mensuel,1
23,21,,1.0,Mensuel,1
11,11,113.4,1.0,Mensuel,1
5,39,,0.0,Mensuel,1
15,49,39.33,3.0,1 an,0
23,38,104.57,2.0,1 an,0
13,19,61.92,0.0,1 an,0
1,18,54.46,0.0,Mensuel,0
8,27,60.88,,1 an,0
23,25,83.17,3.0,1 an,1
13,15,56.14,1.0,Mensuel,1
23,67,97.5,0.0,Mensuel,0
13,24,89.2,0.0,Mensuel,0
1,18,70.89,3.0,1 an,0
21,44,27.61,0.0,Mensuel,1
19,57,122.55,3.0,1 an,0
18,33,65.69,0.0,2 ans,0
24,48,71.44,2.0,Mensuel,1
5,7,66.74,0.0,1 an,0
22,38,61.66,0.0,Mensuel,0
6,5,89.36,,Mensuel,1
24,10,23.53,1.0,1 an,0
5,43,109.22,1.0,1 an,0
14,15,31.95,1.0,2 ans,0
19,3,,4.0,Mensuel,1
2,13,,2.0,Mensuel,0
2,55,26.74,1.0,1 an,0
21,42,82.87,,Mensuel,1
2,28,,4.0,2 ans,0
15,70,,1.0,1 an,0
23,28,,3.0,Mensuel,0
15,63,,5.0,Mensuel,1
12,25,65.99,,1 an,0
11,2,124.79,0.0,1 an,0
16,8,92.4,0.0,Mensuel,1
14,20,75.43,2.0,Mensuel,1
13,14,62.91,0.0,Mensuel,0
4,12,53.14,2.0,Mensuel,1
16,28,96.45,6.0,Mensuel,1
18,70,84.61,,Mensuel,1
18,15,112.57,7.0,Mensuel,0
2,17,75.68,0.0,1 an,0
17,71,83.68,2.0,Mensuel,1
18,15,72.74,1.0,2 ans,0
5,59,97.94,3.0,1 an,0
21,45,66.85,3.0,Mensuel,1
13,66,110.68,,Mensuel,1
12,40,55.23,0.0,Mensuel,0
18,43,95.86,3.0,1 an,0
13,17,115.0,0.0,1 an,0
14,41,102.38,,Mensuel,1
8,48,55.91,6.0,2 ans,0
23,71,99.3,1.0,1 an,0
24,7,44.77,2.0,1 an,0
4,12,,0.0,Mensuel,1
18,2,106.47,1.0,Mensuel,0
1,57,100.8,3.0,1 an,0
9,6,23.07,2.0,Mensuel,1
24,65,126.26,1.0,Mensuel,1
5,26,65.71,4.0,1 an,0
10,21,114.85,2.0,Mensuel,1
6,70,100.97,3.0,Mensuel,0
18,52,118.2,1.0,Mensuel,0
12,39,108.28,1.0,Mensuel,1
15,64,124.55,0.0,1 an,0
23,54,90.84,2.0,1 an,0
13,46,,1.0,Mensuel,1
18,23,63.31,0.0,1 an,0
3,71,96.02,1.0,1 an,0
6,52,36.47,2.0,1 an,0
23,68,123.79,,Mensuel,0
21,69,44.05,2.0,1 an,0
16,39,114.61,2.0,1 an,0
10,26,71.05,4.0,Mensuel,1
5,68,105.87,0.0,1 an,0
21,71,125.9,0.0,1 an,0
19,9,67.08,1.0,Mensuel,1
6,46,91.61,1.0,1 an,0
15,43,45.27,2.0,2 ans,0
15,54,106.17,2.0,2 ans,0
12,70,106.87,0.0,Mensuel,1
23,18,54.26,4.0,Mensuel,1
3,70,22.61,3.0,2 ans,0
7,46,64.77,1.0,1 an,0
3,6,37.32,1.0,Mensuel,1
17,37,108.94,,Mensuel,0
16,10,,2.0,1 an,0
24,68,125.81,,Mensuel,1
14,55,123.8,,Mensuel,1
4,65,112.33,2.0,Mensuel,0
11,43,83.44,2.0,1 an,0
3,29,47.15,2.0,1 an,0
17,31,107.73,0.0,2 ans,0
17,68,96.43,1.0,1 an,0
21,11,127.95,1.0,2 ans,0
9,63,59.73,1.0,2 ans,0
8,30,26.66,0.0,Mensuel,1
2,42,120.36,0.0,1 an,0
10,48,107.89,3.0,Mensuel,0
12,6,44.16,1.0,2 ans,0
19,11,99.81,1.0,Mensuel,1
19,12,21.64,1.0,1 an,0
4,56,76.77,1.0,2 ans,0
7,6,57.75,2.0,Mensuel,1
13,44,61.17,1.0,2 ans,0
9,8,46.0,0.0,Mensuel,1
1,55,47.48,0.0,1 an,0
21,70,71.16,1.0,Mensuel,0
18,30,,0.0,Mensuel,1
13,16,70.12,2.0,1 an,0
8,32,80.1,2.0,2 ans,0
21,50,99.03,1.0,Mensuel,0
1,52,87.71,1.0,1 an,0
11,46,46.12,2.0,2 ans,0
20,42,25.89,2.0,1 an,0
23,45,113.15,1.0,Mensuel,0
7,16,110.03,1.0,2 ans,0
16,15,125.58,0.0,Mensuel,0
5,67,117.99,1.0,1 an,0
3,42,84.11,0.0,1 an,0
9,62,113.23,1.0,1 an,0
22,45,70.72,0.0,Mensuel,1
17,33,105.6,0.0,Mensuel,0
12,41,121.06,0.0,1 an,0
7,50,102.23,,Mensuel,1
4,14,62.38,0.0,1 an,0
7,33,59.28,1.0,1 an,0
4,52,,1.0,1 an,0
5,7,57.69,3.0,Mensuel,1
17,6,109.16,0.0,Mensuel,1
4,12,91.33,0.0,2 ans,0
2,42,45.18,0.0,1 an,0
14,17,96.31,5.0,Mensuel,1
7,31,59.45,2.0,Mensuel,0
11,10,79.07,3.0,Mensuel,1
4,18,57.78,3.0,2 ans,0
6,2,,0.0,Mensuel,0
11,58,,3.0,Mensuel,0
17,34,99.59,0.0,Mensuel,1
10,13,99.05,0.0,Mensuel,1
14,38,,3.0,Mensuel,0
13,67,93.7,0.0,2 ans,0
7,59,45.02,2.0,1 an,0
7,63,69.51,0.0,Mensuel,0
11,29,81.72,,Mensuel,1
1,26,88.65,0.0,Mensuel,1
17,23,118.94,2.0,Mensuel,1
15,22,53.55,1.0,1 an,0
8,66,107.71,2.0,1 an,0
9,10,52.89,1.0,1 an,0
8,61,77.48,0.0,2 ans,0
16,66,109.51,0.0,Mensuel,0
19,60,99.54,3.0,2 ans,0
3,45,107.21,1.0,1 an,0
10,61,105.46,1.0,Mensuel,1
1,3,47.63,0.0,2 ans,0
11,59,,1.0,Mensuel,1
6,37,116.17,2.0,1 an,0
9,69,65.21,0.0,1 an,0
11,7,25.8,,Mensuel,1
8,67,51.88,1.0,2 ans,0
10,41,107.67,1.0,Mensuel,1
19,8,,0.0,1 an,0
20,37,111.69,,Mensuel,0
1,3,59.67,0.0,Mensuel,1
10,6,,1.0,Mensuel,1
21,38,78.0,1.0,1 an,0
13,58,60.65,1.0,Mensuel,0
5,8,32.86,5.0,2 ans,0
15,19,32.45,,Mensuel,1
4,28,35.76,2.0,1 an,0
1,39,40.58,2.0,1 an,0
16,1,101.6,3.0,Mensuel,1
13,46,61.21,0.0,2 ans,0
19,36,68.68,0.0,Mensuel,0
9,69,82.62,5.0,1 an,0
21,22,,3.0,Mensuel,1
11,36,99.81,5.0,Mensuel,1
18,6,90.82,6.0,1 an,0
3,66,95.2,0.0,2 ans,0
3,60,92.73,0.0,1 an,0
19,26,95.99,1.0,Mensuel,1
21,33,75.7,1.0,Mensuel,1
23,61,84.02,0.0,Mensuel,1
8,21,68.16,2.0,Mensuel,1
1,17,59.5,1.0,1 an,0
24,18,51.78,,Mensuel,1
15,51,58.9,1.0,1 an,0
6,15,64.22,2.0,2 ans,0
19,7,,0.0,2 ans,0
22,12,76.38,3.0,1 an,0
7,71,31.6,1.0,1 an,0
19,62,58.22,3.0,1 an,0
19,68,62.13,2.0,Mensuel,1
13,20,95.42,0.0,Mensuel,0
16,32,,1.0,Mensuel,1
7,35,21.34,1.0,Mensuel,1
23,38,31.15,6.0,2 ans,0
24,2,76.67,2.0,1 an,0
24,43,42.73,1.0,Mensuel,0
18,3,74.6,2.0,Mensuel,1
2,20,77.76,3.0,1 an,0
9,21,117.29,1.0,Mensuel,1
11,48,89.28,2.0,1 an,0
24,64,,3.0,2 ans,0
14,50,61.36,,Mensuel,0
13,31,104.53,,Mensuel,0
4,38,46.66,0.0,Mensuel,0
20,37,121.79,5.0,Mensuel,1
9,11,75.44,1.0,Mensuel,1
3,68,29.5,0.0,Mensuel,1
24,66,,1.0,Mensuel,1
5,18,112.55,0.0,Mensuel,1
1,9,119.15,1.0,Mensuel,1
2,12,106.76,1.0,1 an,0
11,45,54.33,2.0,Mensuel,1
3,3,97.72,0.0,2 ans,0
21,8,45.89,,Mensuel,1
13,47,61.5,2.0,Mensuel,1
8,11,92.45,3.0,Mensuel,0
1,5,116.89,0.0,1 an,0
12,2,66.98,3.0,Mensuel,0
4,51,70.49,1.0,1 an,0
24,26,,,Mensuel,1
7,21,61.9,1.0,2 ans,0
12,46,,,Mensuel,0
1,13,105.86,0.0,1 an,0
4,38,22.62,0.0,2 ans,0
5,35,89.89,0.0,Mensuel,1
2,48,47.53,0.0,Mensuel,1
18,45,72.61,1.0,1 an,0
23,48,52.76,3.0,Mensuel,1
24,16,66.01,1.0,Mensuel,1
7,10,76.63,0.0,Mensuel,1
19,38,90.67,,Mensuel,0
13,5,119.98,0.0,2 ans,1
2,33,53.45,1.0,1 an,0
3,45,79.17,2.0,1 an,0
14,59,116.4,1.0,Mensuel,1
11,47,51.15,,1 an,0
1,71,106.5,1.0,1 an,0
23,40,126.83,,Mensuel,1
18,32,112.49,,2 ans,0
13,18,81.0,3.0,1 an,0
24,48,101.43,3.0,1 an,0
24,58,74.92,,Mensuel,1
24,23,,4.0,Mensuel,1
7,6,120.51,4.0,1 an,0
22,1,49.23,0.0,1 an,0
13,45,104.43,,Mensuel,1
18,48,,5.0,Mensuel,1
21,9,40.96,2.0,1 an,0
4,2,85.45,2.0,Mensuel,0
11,47,103.56,0.0,Mensuel,1
4,29,77.88,2.0,1 an,0
7,30,106.45,0.0,Mensuel,0
10,19,58.8,2.0,Mensuel,1
21,51,121.06,3.0,Mensuel,1
21,53,92.21,2.0,2 ans,0
10,4,104.24,0.0,Mensuel,1
8,7,48.74,5.0,1 an,1
13,40,67.98,1.0,2 ans,0
22,43,121.09,3.0,Mensuel,1
24,11,27.6,3.0,Mensuel,1
6,12,61.71,2.0,1 an,0
5,49,99.74,1.0,Mensuel,1
17,33,100.95,2.0,1 an,0
8,9,108.36,1.0,2 ans,0
5,44,95.57,2.0,2 ans,0
1,6,114.71,1.0,1 an,1
10,17,72.56,,Mensuel,1
10,51,85.65,0.0,2 ans,1
14,16,110.69,2.0,Mensuel,1
5,5,91.74,2.0,2 ans,0
18,69,32.44,,Mensuel,1
17,16,60.64,2.0,1 an,0
12,37,78.86,2.0,1 an,0
5,59,97.13,3.0,1 an,0
13,71,,0.0,Mensuel,0
17,58,104.56,2.0,1 an,0
9,25,107.37,1.0,Mensuel,1
7,61,47.73,0.0,Mensuel,1
13,1,85.87,,Mensuel,1
9,24,78.34,3.0,Mensuel,1
10,15,44.4,0.0,1 an,0
9,38,71.39,2.0,Mensuel,1
8,64,77.14,2.0,Mensuel,0
18,55,109.25,1.0,2 ans,0
12,71,69.26,0.0,Mensuel,0
12,10,,0.0,Mensuel,1
16,54,,4.0,1 an,0
9,52,107.41,1.0,2 ans,0
3,33,77.8,1.0,1 an,0
21,7,56.4,2.0,1 an,0
2,8,112.58,3.0,Mensuel,1
14,65,37.58,0.0,Mensuel,1
7,21,54.06,1.0,2 ans,0
6,46,65.1,0.0,2 ans,0
2,68,94.21,1.0,1 an,0
22,36,113.03,0.0,Mensuel,0
11,15,26.98,1.0,Mensuel,0
9,35,,2.0,Mensuel,0
18,17,98.86,3.0,2 ans,0
1,13,109.47,1.0,2 ans,0
14,58,116.26,0.0,Mensuel,0
12,25,102.43,1.0,Mensuel,0
14,49,41.23,1.0,Mensuel,0
3,52,51.83,0.0,Mensuel,1
23,40,124.5,1.0,1 an,0
6,39,81.55,2.0,1 an,0
17,13,79.02,3.0,Mensuel,0
18,38,119.82,0.0,1 an,0
9,54,111.16,0.0,2 ans,0
4,14,93.96,,Mensuel,1
8,17,111.52,1.0,1 an,0
20,50,,4.0,Mensuel,1
22,70,104.5,2.0,Mensuel,1
23,28,127.71,,Mensuel,0
6,59,25.44,0.0,1 an,0
15,13,44.88,6.0,Mensuel,1
4,41,100.69,,Mensuel,1
18,68,77.33,3.0,1 an,0
10,32,29.78,2.0,Mensuel,1
18,36,50.25,3.0,1 an,0
17,12,56.05,1.0,1 an,0
24,38,57.32,1.0,1 an,0
12,42,112.92,2.0,1 an,0
9,70,89.2,2.0,2 ans,0
13,15,98.37,1.0,1 an,0
4,27,21.64,3.0,1 an,0
3,46,63.3,3.0,1 an,0
13,67,54.48,1.0,Mensuel,0
20,17,,1.0,Mensuel,1
13,50,,1.0,Mensuel,1
19,63,67.21,0.0,Mensuel,0
5,45,119.35,1.0,Mensuel,0
11,31,22.37,2.0,Mensuel,1
15,17,55.77,1.0,Mensuel,1
9,21,100.88,1.0,1 an,0
1,4,56.01,,1 an,0
2,11,112.58,0.0,2 ans,0
23,32,45.85,,Mensuel,1
15,10,105.63,2.0,2 ans,0
7,1,41.22,,2 ans,0
7,50,40.75,,Mensuel,0
1,6,64.57,0.0,2 ans,0
23,11,125.45,3.0,Mensuel,1
3,43,79.23,2.0,1 an,0
19,66,90.04,1.0,1 an,0
6,52,,1.0,Mensuel,1
9,3,26.55,,1 an,0
7,12,27.39,1.0,Mensuel,1
20,53,110.39,,Mensuel,1
1,53,43.69,0.0,Mensuel,1
9,28,54.72,2.0,Mensuel,1
7,68,,3.0,Mensuel,0
7,64,80.44,2.0,1 an,0
5,53,62.11,1.0,1 an,0
22,54,,1.0,Mensuel,0
10,56,67.5,1.0,1 an,0
11,11,97.97,,Mensuel,1
10,50,45.23,2.0,Mensuel,1
24,67,99.92,1.0,1 an,0
9,16,22.26,1.0,2 ans,0
9,2,114.65,3.0,Mensuel,0
8,26,118.5,2.0,Mensuel,0
8,20,20.86,1.0,2 ans,0
3,68,66.35,0.0,2 ans,0
15,32,65.12,2.0,Mensuel,0
1,47,104.19,,Mensuel,1
6,70,75.68,2.0,Mensuel,0
5,57,82.55,1.0,1 an,0
7,54,41.3,1.0,2 ans,0
19,69,29.87,,1 an,0
15,49,94.66,2.0,Mensuel,1
24,17,90.27,,Mensuel,1
9,52,106.82,3.0,2 ans,0
23,23,114.46,2.0,Mensuel,1
2,24,83.46,1.0,2 ans,0
13,46,77.69,4.0,Mensuel,1
20,23,120.6,1.0,Mensuel,1
13,2,105.35,2.0,1 an,0
23,71,118.6,0.0,Mensuel,0
8,41,123.22,0.0,2 ans,0
1,48,60.35,1.0,1 an,0
19,58,98.87,1.0,Mensuel,1
2,46,89.19,0.0,1 an,0
19,44,40.34,,Mensuel,1
18,57,89.84,1.0,Mensuel,1
21,21,68.27,,1 an,0
12,59,68.18,1.0,Mensuel,0
22,52,41.48,,Mensuel,1
5,13,96.12,1.0,1 an,0
11,11,93.7,,Mensuel,1
3,63,73.87,1.0,1 an,0
19,64,38.46,3.0,Mensuel,0
18,71,81.28,3.0,Mensuel,1
20,8,32.49,1.0,1 an,0
19,64,58.16,,1 an,0
8,62,58.98,0.0,2 ans,0
2,55,108.81,1.0,1 an,0
23,36,67.44,2.0,Mensuel,0
12,37,83.67,2.0,1 an,0
3,31,,1.0,1 an,0
23,3,68.56,3.0,Mensuel,1
24,36,119.21,2.0,Mensuel,1
11,17,35.11,0.0,1 an,0
19,15,60.9,2.0,Mensuel,0
1,4,29.47,2.0,1 an,0
3,33,,,Mensuel,1
7,4,118.75,2.0,Mensuel,1
16,61,91.28,1.0,1 an,0
4,64,83.69,4.0,1 an,0
1,57,47.82,1.0,1 an,0
17,22,120.98,1.0,2 ans,0
19,12,72.41,2.0,1 an,1
18,36,50.15,2.0,Mensuel,1
20,48,128.58,2.0,2 ans,0
20,2,67.46,1.0,Mensuel,0
15,61,60.63,1.0,1 an,0
13,32,,3.0,Mensuel,1
21,59,41.12,2.0,Mensuel,1
9,6,,1.0,Mensuel,1
3,31,68.86,0.0,Mensuel,0
19,33,124.53,,Mensuel,1
7,4,29.13,1.0,Mensuel,1
24,51,89.75,1.0,Mensuel,1
10,67,,,Mensuel,0
21,39,,1.0,Mensuel,1
2,29,73.31,2.0,2 ans,0
16,46,82.91,2.0,1 an,0
11,26,92.82,3.0,2 ans,0
12,26,111.41,1.0,Mensuel,1
7,54,55.03,1.0,Mensuel,1
24,42,72.56,5.0,Mensuel,1
10,19,86.86,1.0,1 an,0
21,29,55.89,1.0,Mensuel,1
11,60,39.53,2.0,2 ans,0
2,38,117.12,0.0,1 an,0
22,6,43.08,1.0,1 an,0
5,61,44.03,1.0,1 an,0
7,53,84.0,1.0,1 an,0
21,19,30.15,0.0,Mensuel,0
22,69,25.54,4.0,2 ans,0
23,68,28.93,1.0,Mensuel,0
11,71,33.73,1.0,Mensuel,0
19,27,67.84,,Mensuel,1
8,66,106.06,1.0,1 an,0
18,58,58.2,3.0,2 ans,0
13,62,66.03,2.0,2 ans,0
2,39,80.37,1.0,1 an,0
11,20,52.4,3.0,2 ans,0
12,17,66.28,0.0,1 an,0
7,69,60.16,0.0,Mensuel,1
9,36,56.07,2.0,1 an,0
13,66,61.91,0.0,Mensuel,0
2,40,21.2,2.0,Mensuel,0
4,38,110.04,2.0,1 an,0
19,6,,,Mensuel,0
9,29,109.95,2.0,2 ans,0
15,40,21.83,3.0,2 ans,0
14,8,100.46,3.0,Mensuel,1
14,12,81.68,0.0,1 an,0
10,42,30.57,0.0,Mensuel,1
12,18,118.7,0.0,Mensuel,1
20,50,105.69,0.0,Mensuel,1
24,33,37.98,1.0,Mensuel,1
7,29,119.44,2.0,Mensuel,1
17,9,34.89,2.0,Mensuel,1
24,29,,3.0,Mensuel,1
1,39,,,Mensuel,1
19,41,37.76,2.0,2 ans,0
12,20,122.37,,Mensuel,1
24,2,,1.0,Mensuel,1
14,67,48.51,0.0,Mensuel,0
21,69,106.13,4.0,Mensuel,1
4,65,108.93,3.0,1 an,0
4,21,113.22,0.0,Mensuel,1
23,43,124.14,4.0,Mensuel,1
13,11,,6.0,1 an,0
14,65,88.64,,1 an,0
5,1,55.19,3.0,1 an,0
6,34,115.0,3.0,1 an,0
20,61,34.91,3.0,Mensuel,0
8,52,,3.0,Mensuel,1
15,62,67.24,,Mensuel,0
8,36,49.84,1.0,Mensuel,1
7,7,83.7,,Mensuel,1
4,1,111.97,2.0,1 an,0
23,11,75.71,3.0,Mensuel,1
23,5,82.6,2.0,Mensuel,1
3,32,62.86,4.0,1 an,1
9,4,,0.0,Mensuel,0
14,14,,2.0,1 an,0
10,30,25.83,0.0,2 ans,0
18,53,,2.0,2 ans,0
7,48,75.4,1.0,Mensuel,0
2,5,61.0,3.0,Mensuel,1
9,65,55.26,2.0,1 an,0
15,40,26.71,0.0,1 an,0
5,25,,1.0,1 an,0
20,28,,2.0,Mensuel,0
1,61,64.53,,Mensuel,0
2,34,,0.0,Mensuel,0
13,18,98.65,,Mensuel,1
13,31,,1.0,Mensuel,1
8,5,88.33,2.0,2 ans,0
7,11,34.09,2.0,Mensuel,1
2,23,39.58,3.0,1 an,0
16,16,97.38,2.0,2 ans,0
10,25,33.86,,Mensuel,1
3,5,48.44,2.0,1 an,0
10,44,114.1,0.0,1 an,0
23,9,102.81,0.0,Mensuel,1
7,16,,1.0,1 an,0
22,70,118.06,8.0,1 an,1
7,1,52.6,1.0,1 an,0
5,20,84.69,3.0,2 ans,0
7,36,59.38,3.0,2 ans,0
8,22,,1.0,Mensuel,0
3,23,55.32,1.0,1 an,0
15,10,21.36,1.0,1 an,0
9,31,30.42,4.0,1 an,0
18,54,104.28,1.0,1 an,0
12,42,29.76,1.0,1 an,0
11,66,83.42,2.0,2 ans,0
12,50,110.84,2.0,Mensuel,1
4,57,95.34,2.0,1 an,0
18,31,65.88,3.0,Mensuel,1
3,44,41.22,3.0,1 an,0
18,42,120.55,1.0,1 an,0
24,58,84.3,2.0,1 an,0
19,36,65.28,,Mensuel,1
11,29,119.17,0.0,1 an,0
8,5,42.76,2.0,Mensuel,1
21,62,69.81,4.0,Mensuel,1
7,31,31.67,1.0,Mensuel,1
12,57,34.04,1.0,2 ans,0
19,49,64.54,2.0,Mensuel,1
23,1,98.57,1.0,2 ans,0
23,47,59.04,,Mensuel,1
3,35,89.73,1.0,1 an,0
22,18,109.7,5.0,Mensuel,1
3,19,108.69,1.0,1 an,0
15,46,,0.0,1 an,0
23,7,106.69,2.0,1 an,0
16,44,36.98,0.0,2 ans,0
23,61,,,Mensuel,0
9,7,59.15,2.0,Mensuel,1
8,1,93.54,3.0,Mensuel,1
8,5,,1.0,1 an,0
9,52,87.44,5.0,1 an,0
17,61,34.82,0.0,Mensuel,0
11,71,38.58,1.0,1 an,0
18,3,,2.0,Mensuel,1
10,35,,1.0,1 an,0
8,4,93.13,0.0,1 an,0
5,27,90.06,0.0,1 an,0
14,22,86.81,1.0,1 an,0
22,44,101.55,4.0,2 ans,0
21,65,,4.0,Mensuel,1
7,58,114.04,0.0,2 ans,0
12,5,29.39,1.0,Mensuel,1
17,18,82.52,1.0,1 an,0
15,20,100.65,3.0,1 an,0
2,18,41.88,1.0,1 an,0
15,26,49.18,4.0,Mensuel,1
1,44,46.7,0.0,1 an,0
3,53,77.9,2.0,Mensuel,0
16,67,,0.0,2 ans,0
3,50,87.36,2.0,Mensuel,1
9,22,83.84,,Mensuel,1
15,14,90.93,1.0,1 an,0
16,27,48.18,6.0,Mensuel,1
11,57,100.94,1.0,Mensuel,1
3,71,87.15,,1 an,0
20,28,35.8,1.0,Mensuel,1
23,13,43.85,1.0,Mensuel,1
22,1,,2.0,Mensuel,1
18,6,122.0,3.0,Mensuel,1
10,46,54.69,0.0,1 an,0
22,42,24.0,1.0,Mensuel,1
12,46,35.8,3.0,Mensuel,0
4,2,23.52,1.0,2 ans,0
21,32,65.53,3.0,Mensuel,1
8,13,102.75,2.0,Mensuel,0
23,24,71.27,4.0,1 an,0
9,45,107.51,1.0,Mensuel,0
21,20,26.91,1.0,1 an,0
13,47,,0.0,1 an,0
12,21,103.43,2.0,2 ans,0
8,37,90.13,4.0,2 ans,0
21,33,114.44,2.0,Mensuel,1
2,28,47.59,2.0,2 ans,0
12,9,73.44,1.0,Mensuel,1
9,41,90.74,3.0,1 an,0
14,71,38.93,1.0,1 an,0
7,46,104.23,1.0,Mensuel,0
16,53,54.48,3.0,Mensuel,0
10,58,30.48,2.0,Mensuel,0
5,3,98.25,3.0,Mensuel,1
5,57,,2.0,Mensuel,1
17,18,,2.0,2 ans,0
7,48,112.06,2.0,1 an,0
8,70,49.31,2.0,2 ans,0
16,64,89.62,0.0,1 an,0
8,30,123.56,3.0,1 an,0
10,60,46.12,,Mensuel,0
6,44,68.75,1.0,2 ans,0
9,10,114.88,2.0,1 an,0
17,18,,4.0,1 an,1
13,68,118.71,3.0,2 ans,0
24,65,75.7,2.0,Mensuel,0
19,64,117.86,1.0,Mensuel,0
1,28,82.14,1.0,2 ans,0
10,23,90.55,1.0,Mensuel,0
7,58,99.84,1.0,2 ans,0
15,2,28.34,,Mensuel,0
7,64,84.94,2.0,Mensuel,0
24,43,123.63,1.0,Mensuel,1
8,45,119.13,1.0,Mensuel,1
13,32,122.93,3.0,2 ans,0
